userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
4163,1,17,1,1,1,1,1,1,0,0,3
4164,0,20,1,2,2,0,0,1,1,1,3
4165,0,19,3,3,1,1,1,1,1,1,5
4166,1,24,1,3,2,0,0,0,0,0,0
4167,1,22,2,1,2,0,1,0,1,1,3
4168,0,23,3,2,2,0,1,0,0,1,2
4169,0,18,1,1,2,0,0,0,0,1,1
4170,0,24,1,3,1,0,0,1,0,1,2
4171,0,25,1,1,2,1,1,0,1,0,3
4172,0,25,1,3,2,1,0,0,1,1,3
4173,0,24,3,3,2,0,0,0,1,1,2
4174,1,18,1,3,2,1,1,1,1,0,4
4175,0,20,2,1,2,0,0,0,0,0,0
4176,1,16,3,3,2,1,0,1,0,0,2
4177,1,16,3,3,1,0,0,0,1,1,2
4178,1,19,1,2,1,0,1,1,0,0,2
4179,1,23,2,1,2,0,0,1,1,1,3
4180,0,24,1,3,2,0,1,1,1,1,4
4181,1,18,2,2,1,1,1,0,1,0,3
4182,0,22,2,3,2,0,0,1,0,0,1
4183,1,25,1,2,1,0,1,1,0,0,2
4184,0,16,3,3,2,0,0,0,0,0,0
4185,0,15,3,3,1,0,1,1,0,1,3
4186,0,23,1,3,1,0,1,0,1,1,3
4187,0,21,1,3,2,0,0,1,1,0,2
4188,0,24,3,1,2,0,0,0,0,1,1
4189,1,19,3,2,1,1,1,0,0,0,2
4190,0,21,2,2,2,1,0,1,0,0,2
4191,1,19,2,1,2,0,1,1,0,0,2
4192,1,19,1,1,1,0,1,1,0,0,2
4193,1,18,3,2,2,0,0,0,0,0,0
4194,1,15,1,2,1,0,1,0,0,1,2
4195,0,20,3,3,1,1,0,0,0,0,1
4196,0,25,3,2,1,0,0,0,0,1,1
4197,0,20,1,2,1,1,0,1,1,0,3
4198,1,24,3,3,2,1,1,1,0,0,3
4199,1,23,1,3,2,0,1,0,1,0,2
4200,0,20,3,3,2,0,1,1,0,1,3
4201,0,20,2,1,2,1,1,0,1,0,3
4202,0,16,3,3,2,1,0,1,1,0,3
4203,1,15,2,2,2,1,0,0,0,1,2
4204,0,21,1,3,1,0,1,0,0,1,2
4205,0,20,3,2,2,0,1,1,1,1,4
4206,1,22,3,3,2,1,1,1,0,0,3
4207,0,25,2,1,1,1,0,0,1,0,2
4208,0,20,1,3,1,0,0,0,0,1,1
4209,0,24,2,1,2,0,0,1,1,1,3
4210,1,20,1,3,2,1,1,0,1,0,3
4211,1,24,2,3,1,0,0,1,0,1,2
4212,1,19,1,2,2,1,0,0,1,0,2
4213,1,21,2,3,2,0,0,0,1,1,2
4214,0,20,1,2,2,1,1,1,1,1,5
4215,1,15,2,3,2,0,0,0,0,1,1
4216,1,16,2,3,2,0,1,1,0,0,2
4217,1,25,2,3,1,1,1,1,0,1,4
4218,0,16,2,2,1,0,0,0,0,0,0
4219,0,15,3,1,1,1,0,0,1,1,3
4220,1,17,1,1,1,1,1,1,0,0,3
4221,0,25,3,2,2,0,0,0,0,0,0
4222,0,16,2,3,1,0,1,1,1,0,3
4223,1,18,1,2,2,1,0,0,1,0,2
4224,0,20,1,3,2,0,1,1,0,1,3
4225,0,23,2,2,1,0,1,0,1,0,2
4226,1,25,2,3,2,1,0,1,1,1,4
4227,1,25,2,3,2,1,0,0,0,0,1
4228,0,23,3,3,1,0,0,1,1,0,2
4229,1,23,3,3,2,1,1,0,0,1,3
4230,1,17,2,2,1,1,0,0,0,1,2
4231,0,16,3,2,2,0,1,0,1,1,3
4232,0,19,3,1,2,1,0,1,1,1,4
4233,1,24,1,3,2,1,1,1,1,0,4
4234,1,20,2,1,2,1,1,0,0,0,2
4235,0,23,2,3,1,1,0,0,0,0,1
4236,0,25,2,3,2,1,0,1,0,1,3
4237,0,19,1,1,2,1,0,0,1,0,2
4238,1,15,2,1,2,0,1,1,1,0,3
4239,1,23,2,3,1,1,0,0,1,0,2
4240,1,20,3,1,1,0,1,0,0,0,1
4241,1,23,3,3,1,0,0,1,1,1,3
4242,1,22,2,3,1,0,1,1,0,1,3
4243,1,17,3,2,1,1,0,1,1,1,4
4244,1,25,2,3,2,1,1,0,0,0,2
4245,0,15,3,1,1,1,1,1,0,1,4
4246,1,17,1,3,1,0,1,0,1,0,2
4247,1,23,2,1,2,0,1,0,1,0,2
4248,1,20,3,1,1,0,0,0,1,1,2
4249,1,24,1,1,1,1,1,0,1,1,4
4250,1,24,3,3,1,0,1,0,1,1,3
4251,0,21,3,2,2,1,1,1,0,1,4
4252,0,21,1,1,2,1,1,1,0,1,4
4253,1,19,2,1,2,1,0,0,0,0,1
4254,0,16,1,1,2,0,0,1,0,1,2
4255,1,23,1,1,1,1,1,1,1,1,5
4256,1,24,1,2,2,0,1,0,1,0,2
4257,1,25,2,3,2,0,0,0,1,0,1
4258,1,25,1,2,1,1,0,1,0,1,3
4259,0,24,3,2,2,0,1,0,0,1,2
4260,1,25,2,3,2,0,0,0,1,0,1
4261,1,22,2,3,2,1,1,1,0,1,4
4262,1,18,3,3,2,1,0,1,0,1,3
4263,1,22,2,1,1,0,1,0,1,1,3
4264,0,15,1,3,2,1,0,1,0,0,2
4265,1,25,1,2,1,0,1,1,1,1,4
4266,0,23,3,3,1,0,1,1,1,1,4
4267,0,16,2,3,2,1,0,0,1,0,2
4268,1,22,1,3,2,1,1,1,1,1,5
4269,1,24,2,3,1,0,0,1,1,1,3
4270,0,23,2,2,1,0,0,1,1,1,3
4271,0,24,2,1,1,0,0,0,0,0,0
4272,0,19,2,3,1,0,0,1,0,1,2
4273,1,15,2,3,2,1,1,1,0,0,3
4274,0,17,3,3,1,0,1,0,0,1,2
4275,1,17,1,2,2,0,0,1,1,0,2
4276,0,18,2,1,2,1,0,0,1,1,3
4277,0,15,3,1,2,1,1,0,1,1,4
4278,0,25,3,2,1,0,1,0,1,1,3
4279,0,24,3,1,2,1,0,1,0,1,3
4280,1,19,2,3,1,0,1,0,1,0,2
4281,0,15,1,3,1,0,0,0,1,1,2
4282,1,24,2,3,1,1,1,0,0,1,3
4283,1,19,2,3,1,0,0,0,1,1,2
4284,0,19,3,2,2,0,1,0,1,1,3
4285,0,15,3,1,1,1,0,1,1,1,4
4286,1,21,3,1,1,0,1,0,0,0,1
4287,1,24,3,2,2,0,0,0,0,1,1
4288,1,16,2,3,1,1,0,0,1,0,2
4289,0,21,3,1,1,1,1,1,1,0,4
4290,1,15,3,1,2,0,1,0,0,1,2
4291,0,18,1,1,2,1,1,1,0,0,3
4292,1,21,3,3,2,1,0,1,1,0,3
4293,0,24,2,2,1,0,0,0,0,0,0
4294,0,21,2,3,1,0,0,1,1,1,3
4295,0,24,3,2,2,0,1,0,1,0,2
4296,0,21,1,1,1,1,1,1,0,1,4
4297,1,24,3,3,2,0,1,0,1,0,2
4298,0,17,3,1,2,0,1,0,0,1,2
4299,1,22,1,2,1,0,1,0,0,0,1
4300,1,20,3,3,2,1,0,0,0,0,1
4301,1,15,2,3,1,1,0,1,1,1,4
4302,1,22,2,2,1,1,1,0,0,0,2
4303,1,25,2,3,1,0,1,0,0,1,2
4304,0,20,1,3,2,0,0,1,0,1,2
4305,0,19,2,1,1,1,0,0,1,0,2
4306,1,19,2,2,1,1,1,0,1,1,4
4307,1,17,3,2,2,1,0,1,1,1,4
4308,0,19,3,2,2,1,0,0,0,0,1
4309,1,22,1,2,2,0,0,1,0,0,1
4310,1,21,2,2,1,1,1,0,1,1,4
4311,0,21,3,3,1,1,1,0,0,0,2
4312,0,17,2,1,1,0,1,0,0,0,1
4313,1,19,3,3,1,0,1,1,0,0,2
4314,1,25,1,2,1,1,0,0,0,1,2
4315,1,21,2,1,1,0,0,0,1,0,1
4316,0,17,1,1,1,1,1,1,1,1,5
4317,0,22,2,1,2,1,1,1,0,1,4
4318,0,15,1,2,2,1,0,1,0,0,2
4319,1,18,1,3,1,1,0,1,1,0,3
4320,1,18,2,2,1,0,0,0,0,0,0
4321,1,24,3,1,2,0,0,0,0,1,1
4322,1,22,2,3,2,1,0,0,0,0,1
4323,0,23,3,1,1,1,1,0,0,1,3
4324,0,24,3,3,2,0,1,0,1,0,2
4325,1,21,3,1,2,0,1,0,1,1,3
4326,0,15,2,1,2,0,0,1,0,1,2
4327,0,21,1,2,2,1,0,1,0,0,2
4328,1,24,3,2,2,1,0,1,1,1,4
4329,1,18,1,3,1,0,0,1,1,1,3
4330,0,18,1,2,1,1,1,0,0,1,3
4331,0,15,2,2,2,0,1,1,0,1,3
4332,0,25,1,3,2,1,0,1,0,0,2
4333,0,23,1,3,1,0,0,0,0,0,0
4334,0,25,1,1,2,1,1,1,0,0,3
4335,1,18,3,2,1,0,0,1,1,1,3
4336,1,20,3,3,2,0,1,0,1,0,2
4337,0,18,2,3,2,0,0,1,0,0,1
4338,0,21,1,3,2,1,1,0,1,0,3
4339,0,22,1,1,1,0,1,0,1,0,2
4340,1,22,2,3,1,0,1,1,1,1,4
4341,0,25,3,1,1,1,0,0,0,0,1
4342,1,24,2,1,1,1,0,1,0,1,3
4343,0,15,2,3,2,0,1,0,0,1,2
4344,1,21,1,3,2,0,0,0,1,0,1
4345,1,23,2,3,2,0,0,0,1,1,2
4346,1,22,3,1,1,1,1,0,1,0,3
4347,1,22,3,2,2,1,1,1,0,0,3
4348,0,21,3,2,2,1,1,0,1,0,3
4349,0,19,3,1,2,0,1,0,0,0,1
4350,0,24,1,3,1,0,0,1,0,1,2
4351,1,25,3,1,1,1,1,1,0,0,3
4352,1,17,3,3,1,1,1,0,0,0,2
4353,1,19,2,1,2,0,1,1,0,1,3
4354,0,24,3,1,1,1,1,0,0,0,2
4355,1,18,1,2,2,1,1,0,0,0,2
4356,0,16,3,3,1,0,0,1,1,1,3
4357,1,21,3,1,1,0,1,1,0,0,2
4358,1,15,3,2,2,0,1,1,0,0,2
4359,1,16,1,1,1,1,1,0,1,0,3
4360,1,25,1,2,2,0,1,0,0,0,1
4361,0,23,3,1,1,1,0,0,1,0,2
4362,0,18,1,2,1,0,0,0,0,0,0
4363,0,16,2,1,1,1,1,1,1,0,4
4364,1,23,1,1,1,1,1,0,0,1,3
4365,0,16,2,2,1,0,1,0,0,1,2
4366,0,19,1,3,2,1,1,1,0,0,3
4367,0,21,2,3,2,1,1,0,1,0,3
4368,0,19,1,2,2,0,0,0,1,1,2
4369,1,23,1,2,2,0,1,0,0,1,2
4370,1,15,2,2,1,0,0,1,1,1,3
4371,1,24,2,2,1,0,0,1,1,1,3
4372,1,15,2,3,1,1,0,1,0,0,2
4373,1,17,3,1,1,1,0,1,1,1,4
4374,0,16,1,3,1,0,0,0,1,1,2
4375,1,25,3,1,2,1,0,0,1,0,2
4376,0,17,2,3,2,0,1,0,0,1,2
4377,1,20,1,1,2,0,0,0,0,1,1
4378,0,24,3,1,2,0,0,0,1,1,2
4379,0,18,1,2,1,0,0,1,1,0,2
4380,0,17,1,2,1,0,0,1,1,1,3
4381,0,18,2,1,2,1,0,1,0,1,3
4382,1,22,1,1,1,1,1,0,1,0,3
4383,0,19,2,3,2,0,1,1,0,1,3
4384,0,22,2,1,1,1,1,0,0,0,2
4385,1,16,1,1,2,1,0,1,1,1,4
4386,0,20,3,3,1,1,0,1,1,1,4
4387,0,20,1,1,1,0,0,1,1,1,3
4388,0,19,3,2,2,1,0,0,1,0,2
4389,1,24,3,3,2,1,0,1,1,1,4
4390,0,17,3,1,2,0,1,0,0,1,2
4391,1,23,2,1,1,1,1,1,0,1,4
4392,0,19,2,3,2,0,0,0,0,1,1
4393,0,18,2,1,1,1,1,1,1,0,4
4394,0,18,3,2,2,0,0,1,0,0,1
4395,0,22,3,1,2,0,1,0,1,1,3
4396,0,23,1,1,1,1,1,1,1,1,5
4397,0,20,1,3,2,0,1,0,1,1,3
4398,0,22,3,1,1,1,0,1,1,1,4
4399,1,22,3,3,1,1,1,0,1,0,3
4400,1,15,3,1,1,0,1,0,0,1,2
4401,1,17,1,1,2,1,1,1,0,1,4
4402,0,15,3,3,2,1,0,1,1,1,4
4403,0,24,1,2,1,0,0,1,1,0,2
4404,0,22,3,3,1,1,0,1,0,0,2
4405,0,23,3,2,2,0,0,1,0,0,1
4406,0,19,1,1,2,1,0,1,0,1,3
4407,1,20,1,3,1,0,0,0,1,1,2
4408,1,25,3,2,1,1,0,0,1,0,2
4409,0,16,2,1,2,0,0,0,1,1,2
4410,1,20,3,1,1,0,1,0,0,1,2
4411,1,19,2,2,2,0,0,0,1,1,2
4412,1,20,2,2,2,1,0,1,0,0,2
4413,0,19,1,2,2,0,1,0,0,1,2
4414,1,21,3,2,1,0,1,0,1,0,2
4415,0,23,3,1,1,1,1,0,0,1,3
4416,1,20,2,2,2,0,0,1,1,0,2
4417,0,20,2,1,1,1,1,1,0,1,4
4418,0,23,3,3,2,0,1,0,0,1,2
4419,0,20,2,3,1,0,0,0,0,1,1
4420,1,21,1,1,1,0,0,1,0,1,2
4421,1,21,1,1,2,1,0,1,0,0,2
4422,0,21,1,1,1,0,1,1,0,0,2
4423,0,20,2,2,1,0,1,0,1,1,3
4424,1,20,3,1,1,1,0,1,1,1,4
4425,1,22,2,2,1,1,0,1,0,1,3
4426,0,20,3,2,2,0,1,1,1,1,4
4427,1,17,2,2,2,1,1,0,1,0,3
4428,1,17,1,2,1,1,0,1,0,0,2
4429,0,21,3,1,1,0,0,0,1,1,2
4430,0,18,2,3,2,0,1,1,1,0,3
4431,1,25,3,3,1,0,0,0,0,0,0
4432,0,23,2,3,1,0,0,1,1,0,2
4433,1,16,3,3,2,1,1,1,0,1,4
4434,1,22,2,2,2,1,0,1,0,1,3
4435,1,21,3,3,2,1,1,0,0,0,2
4436,0,23,1,1,2,0,0,0,0,0,0
4437,1,17,1,2,1,0,0,1,0,1,2
4438,1,16,2,1,2,0,0,1,0,0,1
4439,0,22,1,3,1,0,1,1,0,0,2
4440,0,22,3,3,1,0,1,0,0,0,1
4441,0,15,1,3,2,0,1,1,1,1,4
4442,1,18,1,1,2,1,1,0,1,1,4
4443,1,15,3,1,1,1,0,1,1,0,3
4444,0,18,1,1,2,0,0,0,0,1,1
4445,0,18,3,1,2,0,0,1,1,0,2
4446,0,18,1,2,1,1,1,1,1,0,4
4447,0,21,2,1,2,0,0,0,1,0,1
4448,0,22,3,3,2,1,1,0,1,0,3
4449,0,20,2,1,1,0,0,0,1,0,1
4450,1,17,2,3,1,0,0,0,1,0,1
4451,0,18,3,1,1,1,1,1,0,0,3
4452,1,18,2,2,1,0,0,0,1,1,2
4453,1,25,1,3,2,0,1,0,0,0,1
4454,0,21,1,1,2,1,1,1,0,1,4
4455,0,17,2,1,2,0,1,1,1,0,3
4456,1,15,2,3,1,0,0,0,0,1,1
4457,1,21,2,2,2,0,1,1,0,1,3
4458,1,15,2,3,2,0,1,0,0,0,1
4459,0,23,1,3,2,1,0,0,0,1,2
4460,1,25,3,3,2,0,1,0,0,1,2
4461,1,20,3,2,2,1,1,1,1,0,4
4462,0,23,1,2,2,1,0,1,0,0,2
4463,0,17,2,3,1,0,0,0,1,1,2
4464,1,25,2,2,1,0,0,1,1,0,2
4465,0,16,3,2,1,1,0,0,0,1,2
4466,1,21,3,2,1,0,0,1,1,0,2
4467,1,18,1,3,2,0,1,0,0,0,1
4468,0,24,1,3,1,0,1,1,1,1,4
4469,0,25,3,1,2,1,1,0,1,0,3
4470,1,25,2,1,1,0,1,0,0,0,1
4471,1,18,3,1,1,1,1,0,0,0,2
4472,0,22,2,1,1,0,1,1,0,1,3
4473,1,23,3,1,1,0,0,1,0,1,2
4474,0,15,1,1,2,1,1,1,1,0,4
4475,0,17,2,3,1,1,0,1,0,0,2
4476,0,22,1,3,2,0,0,0,1,1,2
4477,0,22,1,2,2,1,0,1,1,1,4
4478,0,18,1,2,2,0,1,1,0,1,3
4479,1,21,3,2,2,0,0,1,0,0,1
4480,1,17,3,3,1,1,1,0,0,1,3
4481,0,24,3,2,1,1,0,0,0,1,2
4482,1,22,1,3,1,1,0,1,0,1,3
4483,0,16,1,2,1,1,1,0,0,1,3
4484,1,19,1,1,1,1,0,0,1,0,2
4485,1,22,1,1,1,1,1,0,0,0,2
4486,0,23,2,3,2,1,1,1,1,0,4
4487,0,17,2,3,2,1,1,1,0,1,4
4488,1,22,3,2,2,1,1,1,0,0,3
4489,1,16,1,3,2,0,0,1,0,0,1
4490,1,15,1,2,1,0,1,1,0,1,3
4491,1,17,2,1,2,1,0,0,0,0,1
4492,0,15,1,1,2,1,1,0,0,1,3
4493,1,19,1,2,1,0,1,0,0,0,1
4494,1,25,1,2,2,0,1,1,1,0,3
4495,1,15,2,2,2,0,0,0,0,0,0
4496,0,17,3,3,1,1,1,0,0,0,2
4497,0,15,3,2,1,0,0,0,1,0,1
4498,0,21,2,3,1,1,0,0,1,1,3
4499,0,17,2,1,1,1,0,0,0,0,1
4500,0,23,1,3,2,1,1,1,0,0,3
4501,1,17,3,1,1,0,0,0,1,0,1
4502,0,15,3,1,2,0,0,0,0,0,0
4503,1,18,3,2,1,0,0,0,0,0,0
4504,0,21,3,1,2,0,0,0,1,0,1
4505,1,15,1,1,1,0,0,1,1,0,2
4506,1,15,1,2,2,0,1,0,1,1,3
4507,0,20,1,1,2,0,1,0,1,1,3
4508,1,24,2,1,1,1,0,0,0,1,2
4509,1,24,3,3,1,0,1,0,1,1,3
4510,0,24,3,1,2,0,0,1,1,1,3
4511,0,23,3,3,1,0,1,0,0,0,1
4512,0,17,1,1,2,0,0,0,0,0,0
4513,0,18,2,3,1,0,1,1,0,0,2
4514,1,16,2,2,2,1,1,0,0,1,3
4515,1,21,3,2,1,0,0,1,1,1,3
4516,0,22,2,3,2,1,1,1,1,1,5
4517,1,24,2,2,1,1,0,1,1,0,3
4518,0,18,3,1,1,0,1,1,1,1,4
4519,0,25,3,3,1,0,1,0,1,0,2
4520,0,23,2,2,1,1,1,1,1,0,4
4521,1,22,1,3,1,0,0,1,0,1,2
4522,1,18,1,1,1,1,1,0,0,1,3
4523,0,25,2,1,2,0,1,0,1,0,2
4524,0,24,2,2,1,1,0,1,0,0,2
4525,0,24,1,3,2,1,1,0,1,0,3
4526,1,22,3,1,1,0,0,1,0,0,1
4527,0,23,2,2,2,0,1,1,0,0,2
4528,0,15,2,1,2,1,1,1,1,0,4
4529,1,22,2,3,2,0,0,1,0,0,1
4530,1,19,3,1,2,1,1,0,1,0,3
4531,0,17,2,2,1,0,0,0,1,1,2
4532,1,25,1,2,2,0,0,0,1,1,2
4533,0,24,3,2,1,0,0,1,0,1,2
4534,0,25,2,2,1,1,1,0,0,1,3
4535,0,15,2,3,2,0,1,0,0,0,1
4536,0,15,3,3,1,1,1,1,0,0,3
4537,1,19,2,3,1,0,1,0,0,1,2
4538,0,20,1,1,1,0,1,0,0,1,2
4539,1,23,1,2,1,1,0,0,1,0,2
4540,1,24,2,1,1,0,1,0,1,1,3
4541,0,22,1,1,2,0,0,1,1,1,3
4542,1,25,1,2,2,1,0,1,1,1,4
4543,0,22,3,2,2,1,0,1,1,1,4
4544,1,17,1,3,2,1,0,1,0,0,2
4545,0,17,2,1,1,0,1,0,0,0,1
4546,0,17,1,1,2,1,1,1,1,1,5
4547,0,25,3,3,1,0,0,1,1,1,3
4548,0,25,2,2,1,0,1,1,1,1,4
4549,1,25,2,3,1,1,1,0,0,1,3
4550,1,19,1,2,2,1,0,0,1,0,2
4551,1,18,3,2,1,0,1,0,0,1,2
4552,1,16,2,2,1,1,1,1,1,0,4
4553,1,25,1,1,2,0,1,1,1,0,3
4554,0,22,3,2,1,1,0,1,1,1,4
4555,0,19,3,2,1,0,1,0,1,1,3
4556,1,24,1,2,2,1,1,1,0,1,4
4557,0,21,2,2,2,1,0,1,0,1,3
4558,1,25,3,3,2,0,1,1,1,1,4
4559,1,21,1,1,1,0,1,0,0,1,2
4560,1,25,3,2,1,0,0,0,1,0,1
4561,0,18,2,2,1,0,0,0,0,0,0
4562,0,16,1,3,2,0,1,1,1,1,4
4563,0,20,2,3,2,1,1,0,0,0,2
4564,0,17,3,1,1,1,0,0,0,0,1
4565,1,23,2,2,1,1,1,0,1,0,3
4566,0,25,2,3,1,0,0,0,0,0,0
4567,0,15,1,3,2,0,1,1,0,0,2
4568,0,20,1,1,2,1,0,1,1,1,4
4569,1,17,3,3,1,0,0,1,1,0,2
4570,0,19,1,3,2,1,1,0,1,1,4
4571,0,23,3,1,1,0,1,0,1,1,3
4572,1,24,1,3,2,0,1,1,1,0,3
4573,0,24,3,1,1,1,0,1,0,0,2
4574,0,17,1,2,1,1,1,1,0,0,3
4575,1,24,2,1,1,0,1,1,0,1,3
4576,1,20,1,3,2,0,0,1,0,0,1
4577,1,23,2,3,2,0,0,0,0,1,1
4578,1,25,2,1,1,0,0,0,0,1,1
4579,0,19,2,1,1,0,0,1,1,1,3
4580,0,21,3,1,2,0,1,0,1,0,2
4581,1,22,2,2,1,0,1,0,1,1,3
4582,1,16,3,2,1,1,1,1,1,0,4
4583,1,20,3,1,1,1,1,1,1,0,4
4584,1,23,3,1,1,0,0,1,1,1,3
4585,1,15,3,2,1,0,0,0,1,0,1
4586,0,25,3,2,1,0,0,1,0,1,2
4587,0,15,3,3,2,1,0,1,0,1,3
4588,1,20,1,2,1,1,1,0,0,0,2
4589,0,19,2,3,2,1,1,1,0,0,3
4590,0,18,2,1,1,0,0,0,0,0,0
4591,1,22,2,2,2,0,1,1,1,1,4
4592,0,17,2,2,1,1,0,0,0,0,1
4593,1,15,1,2,1,1,1,1,0,1,4
4594,1,18,3,3,1,1,1,1,1,1,5
4595,0,18,3,1,2,1,0,1,1,1,4
4596,1,15,3,2,2,0,1,1,1,0,3
4597,0,18,1,1,1,0,0,0,1,1,2
4598,1,20,2,2,2,0,1,1,0,0,2
4599,1,24,3,1,1,0,1,1,1,0,3
4600,0,21,2,1,2,0,1,1,1,0,3
4601,0,23,1,2,1,1,0,0,0,0,1
4602,0,22,1,2,2,1,1,0,1,0,3
4603,1,18,1,1,2,1,1,0,1,1,4
4604,1,23,3,1,1,0,0,1,1,0,2
4605,0,17,2,2,1,1,1,1,0,0,3
4606,0,18,2,3,2,0,0,1,1,0,2
4607,1,18,1,3,1,0,1,0,0,1,2
4608,1,15,2,1,2,0,0,1,0,1,2
4609,0,22,1,2,2,1,0,0,1,0,2
4610,1,22,3,2,1,1,0,1,1,0,3
4611,1,23,2,1,2,0,0,1,0,0,1
4612,0,19,2,2,2,0,0,1,0,0,1
4613,1,18,3,1,2,0,1,0,0,0,1
4614,0,24,3,3,1,0,1,1,1,1,4
4615,0,17,1,3,1,1,1,0,0,0,2
4616,1,25,3,3,1,1,0,0,1,1,3
4617,0,16,3,2,2,0,1,1,0,1,3
4618,0,23,2,1,1,1,0,1,0,0,2
4619,0,15,3,2,2,0,1,1,0,1,3
4620,1,16,3,1,1,0,0,0,1,0,1
4621,0,21,1,3,2,0,0,0,1,1,2
4622,0,18,1,1,1,0,0,0,0,1,1
4623,1,19,1,3,2,0,1,1,0,1,3
4624,0,22,3,2,1,1,1,0,0,0,2
4625,1,22,3,2,1,1,1,1,1,0,4
4626,1,25,1,1,1,0,1,0,1,1,3
4627,1,17,2,3,2,1,1,1,1,0,4
4628,0,25,2,1,2,1,0,0,1,1,3
4629,1,19,2,2,1,1,0,0,1,1,3
4630,0,17,2,3,2,1,1,0,1,0,3
4631,1,21,2,2,1,1,1,1,0,1,4
4632,1,20,3,3,1,1,1,0,0,0,2
4633,0,16,3,2,2,0,0,1,1,1,3
4634,0,25,3,3,1,0,0,1,1,1,3
4635,1,15,3,2,2,0,0,1,1,1,3
4636,0,15,3,2,1,1,1,1,1,0,4
4637,1,21,1,3,1,1,1,0,0,0,2
4638,1,19,2,3,2,0,1,1,1,1,4
4639,1,19,3,1,1,1,1,1,1,1,5
4640,1,20,3,1,1,0,1,1,0,0,2
4641,0,21,2,3,2,1,0,0,1,1,3
4642,1,23,2,3,1,1,1,1,1,1,5
4643,0,20,1,2,1,0,0,1,1,1,3
4644,1,20,3,3,1,1,1,0,1,1,4
4645,0,24,3,1,1,0,0,0,1,0,1
4646,0,22,3,2,1,0,0,0,1,1,2
4647,0,23,2,1,2,1,1,0,0,0,2
4648,1,25,2,3,2,1,1,1,0,0,3
4649,0,22,2,3,1,1,1,0,0,0,2
4650,1,19,2,3,1,0,0,1,1,0,2
4651,0,17,1,2,1,0,0,1,1,0,2
4652,0,21,3,1,2,0,0,1,0,1,2
4653,1,16,1,1,1,0,1,0,0,1,2
4654,1,17,1,3,1,1,1,0,0,1,3
4655,0,20,1,2,2,1,0,0,0,1,2
4656,1,16,3,2,1,0,1,0,0,0,1
4657,0,20,1,3,1,0,1,0,1,1,3
4658,0,16,2,1,2,1,0,1,1,0,3
4659,0,20,3,1,2,0,1,1,0,1,3
4660,1,15,2,3,1,1,1,0,0,0,2
4661,1,24,3,1,1,1,1,0,1,0,3
4662,0,18,2,1,1,0,0,1,0,0,1
4663,1,19,3,2,2,0,0,1,1,0,2
4664,1,24,3,1,1,1,0,1,1,1,4
4665,0,18,3,2,1,0,0,1,1,1,3
4666,1,18,2,1,2,1,1,0,1,0,3
4667,1,21,2,2,1,0,1,0,0,1,2
4668,0,19,1,3,1,0,1,0,1,1,3
4669,1,20,3,3,2,0,0,1,1,0,2
4670,0,24,2,2,1,1,0,1,1,1,4
4671,1,20,2,2,1,0,1,1,1,0,3
4672,0,23,1,2,1,1,1,1,0,1,4
4673,1,18,1,3,2,1,0,1,1,1,4
4674,1,20,3,1,2,0,1,0,1,1,3
4675,0,15,2,3,2,1,1,1,1,1,5
4676,0,20,1,3,2,1,0,0,1,1,3
4677,0,21,1,1,1,1,1,0,0,1,3
4678,0,20,2,1,2,1,0,0,1,0,2
4679,1,23,1,2,1,0,1,1,0,0,2
4680,1,21,2,1,2,0,1,0,0,0,1
4681,1,18,1,3,2,0,0,0,1,0,1
4682,0,17,3,2,1,1,1,1,1,1,5
4683,0,15,2,1,1,0,1,0,0,0,1
4684,0,22,3,3,2,0,0,0,0,1,1
4685,1,23,1,1,2,0,1,1,1,1,4
4686,0,21,3,1,1,1,0,1,1,1,4
4687,0,22,3,2,2,0,1,0,1,1,3
4688,0,18,2,2,2,0,1,0,1,0,2
4689,1,22,2,1,2,1,1,0,0,0,2
4690,0,20,3,3,2,1,1,1,0,0,3
4691,0,22,1,1,2,1,1,1,1,1,5
4692,0,21,1,1,2,0,1,1,0,1,3
4693,0,23,2,1,1,0,0,1,1,0,2
4694,0,15,1,1,1,1,1,1,1,0,4
4695,1,22,1,3,2,0,0,1,0,1,2
4696,1,20,2,2,2,1,1,0,0,0,2
4697,1,21,1,2,1,0,0,1,0,0,1
4698,1,16,3,3,2,1,0,1,1,1,4
4699,0,18,1,1,1,0,0,1,0,1,2
4700,0,19,3,1,2,0,1,0,1,1,3
4701,1,23,1,3,2,1,0,0,1,1,3
4702,1,17,3,2,2,0,1,1,0,0,2
4703,1,21,1,1,2,1,0,1,0,1,3
4704,1,24,2,2,1,0,0,0,0,1,1
4705,1,24,2,3,1,0,0,0,0,0,0
4706,1,20,3,1,1,0,1,0,1,1,3
4707,0,23,2,3,1,1,0,0,0,1,2
4708,0,16,1,1,2,1,0,0,0,1,2
4709,0,19,1,1,1,1,1,1,1,1,5
4710,0,24,3,2,1,1,1,1,0,1,4
4711,0,24,1,2,2,0,0,1,1,0,2
4712,1,15,1,3,2,1,0,1,0,1,3
4713,0,18,3,2,2,1,1,1,1,0,4
4714,1,16,1,3,1,1,1,0,1,1,4
4715,1,24,1,2,1,0,1,1,0,1,3
4716,1,18,1,3,2,0,1,1,0,0,2
4717,1,19,3,2,2,1,0,1,0,1,3
4718,0,20,3,3,2,1,0,1,1,0,3
4719,1,22,3,1,2,1,0,0,0,1,2
